Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,Resigned,TravelFrequency
41,Current employee,Travel_Frequently,1018,Sales,1,3,Marketing,1,15387,138842,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Company Website,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Life Sciences,1,15388,138843,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,4,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Company Website,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Marketing,1,15389,138844,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Company Website,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Life Sciences,1,15391,138846,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,4,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Company Website,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Marketing,1,15395,138850,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Company Website,0,2
41,Current employee,Travel_Frequently,1018,Sales,1,3,Life Sciences,1,15396,138851,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,4,Y,No,17,3,4,80,1,10,2,3,9,3,1,7,Company Website,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,15822,139277,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3,LinkedIn,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Other,1,15825,139280,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,4,Y,Yes,14,4,1,80,2,12,4,2,6,2,3,3,LinkedIn,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,15828,139283,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3,LinkedIn,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Other,1,15829,139284,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,4,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3,LinkedIn,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,15830,139285,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3,LinkedIn,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Other,1,15833,139288,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,4,Y,Yes,14,4,1,80,2,12,4,2,6,2,3,3,LinkedIn,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,15836,139291,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3,LinkedIn,0,2
41,Current employee,Travel_Frequently,1200,Research & Development,22,3,Other,1,15837,139292,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,4,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3,LinkedIn,0,2
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Medical,1,16142,139597,3,Female,81,3,4,Research Director,4,Single,17328,5652,6,Y,No,19,4,4,80,0,29,3,2,20,7,12,7,Seek,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Marketing,1,16144,139599,3,Female,81,3,4,Research Director,4,Single,17328,5652,2,Y,No,19,3,4,80,0,29,3,2,20,7,12,7,Seek,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Medical,1,16145,139600,3,Female,81,3,4,Research Director,4,Single,17328,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7,Seek,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Marketing,1,16146,139601,3,Female,81,3,4,Research Director,4,Single,17328,5652,2,Y,No,19,3,4,80,0,29,3,2,20,7,12,7,Seek,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Medical,1,16149,139604,3,Female,81,3,4,Research Director,4,Single,17328,5652,6,Y,No,19,4,4,80,0,29,3,2,20,7,12,7,Seek,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Marketing,1,16151,139606,3,Female,81,3,4,Research Director,4,Single,17328,5652,2,Y,No,19,3,4,80,0,29,3,2,20,7,12,7,Seek,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Medical,1,16152,139607,3,Female,81,3,4,Research Director,4,Single,17328,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7,Seek,0,1
41,Current employee,Travel_Rarely,263,Research & Development,6,3,Marketing,1,16153,139608,3,Female,81,3,4,Research Director,4,Single,17328,5652,2,Y,No,19,3,4,80,0,29,3,2,20,7,12,7,Seek,0,1
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,16310,139765,3,Female,82,2,2,Sales Executive,1,Married,5647,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,Recruit.net,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,16311,139766,3,Female,82,2,2,Sales Executive,1,Married,5647,13494,6,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,Recruit.net,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,16315,139770,3,Female,82,2,2,Sales Executive,1,Married,5647,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,Recruit.net,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,16316,139771,3,Female,82,2,2,Sales Executive,1,Married,5647,13494,6,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,Recruit.net,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,16318,139773,3,Female,82,2,2,Sales Executive,1,Married,5647,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,Recruit.net,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,16319,139774,3,Female,82,2,2,Sales Executive,1,Married,5647,13494,6,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,Recruit.net,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,16323,139778,3,Female,82,2,2,Sales Executive,1,Married,5647,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,Recruit.net,0,2
41,Current employee,Travel_Frequently,840,Research & Development,9,3,Medical,1,16324,139779,3,Female,82,2,2,Sales Executive,1,Married,5647,13494,6,Y,No,13,3,1,80,2,11,3,2,3,2,0,2,Recruit.net,0,2
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Medical,1,16438,139893,4,Female,82,2,1,Laboratory Technician,2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,Company Website,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Marketing,1,16440,139895,4,Female,82,2,1,Laboratory Technician,2,Married,3294,3708,1,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,Company Website,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Medical,1,16443,139898,4,Female,82,2,1,Laboratory Technician,2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,Company Website,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Marketing,1,16444,139899,4,Female,82,2,1,Laboratory Technician,2,Married,3294,3708,1,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,Company Website,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Medical,1,16446,139901,4,Female,82,2,1,Laboratory Technician,2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,Company Website,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Marketing,1,16448,139903,4,Female,82,2,1,Laboratory Technician,2,Married,3294,3708,1,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,Company Website,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Medical,1,16451,139906,4,Female,82,2,1,Laboratory Technician,2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,Company Website,0,1
41,Current employee,Travel_Rarely,549,Research & Development,7,2,Marketing,1,16452,139907,4,Female,82,2,1,Laboratory Technician,2,Married,3294,3708,1,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,Company Website,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Medical,1,16453,139908,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Life Sciences,1,16455,139910,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,3,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Medical,1,16459,139914,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Life Sciences,1,16460,139915,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,3,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Medical,1,16461,139916,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Life Sciences,1,16463,139918,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,3,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Medical,1,16467,139922,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Life Sciences,1,16468,139923,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,3,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3,Indeed,0,1
41,Current employee,Travel_Rarely,1206,Sales,6,3,Marketing,1,17281,140736,2,Female,32,3,3,Manufacturing Director,2,Single,8376,9150,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,Jora,0,1
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,17494,140949,4,Male,84,3,3,Healthcare Representative,4,Married,10124,18611,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9,Seek,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,17496,140951,4,Male,84,3,3,Healthcare Representative,4,Married,10124,18611,0,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9,Seek,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,17497,140952,4,Male,84,3,3,Healthcare Representative,4,Married,10124,18611,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9,Seek,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,17498,140953,4,Male,84,3,3,Healthcare Representative,4,Married,10124,18611,0,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9,Seek,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,17502,140957,4,Male,84,3,3,Healthcare Representative,4,Married,10124,18611,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9,Seek,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,17504,140959,4,Male,84,3,3,Healthcare Representative,4,Married,10124,18611,0,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9,Seek,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,17505,140960,4,Male,84,3,3,Healthcare Representative,4,Married,10124,18611,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9,Seek,0,0
41,Current employee,Non-Travel,256,Sales,10,2,Medical,1,17506,140961,4,Male,84,3,3,Healthcare Representative,4,Married,10124,18611,0,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9,Seek,0,0
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Medical,1,17794,141249,4,Male,85,3,2,Manufacturing Director,2,Married,4855,7653,4,Y,No,11,3,1,80,2,7,2,3,5,2,1,4,Jora,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Life Sciences,1,17796,141251,4,Male,85,3,2,Manufacturing Director,2,Married,4855,7653,1,Y,No,11,3,1,80,2,7,2,3,5,2,1,4,Jora,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Medical,1,17799,141254,4,Male,85,3,2,Manufacturing Director,2,Married,4855,7653,4,Y,No,11,3,1,80,2,7,2,3,5,2,1,4,Jora,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Life Sciences,1,17800,141255,4,Male,85,3,2,Manufacturing Director,2,Married,4855,7653,1,Y,No,11,3,1,80,2,7,2,3,5,2,1,4,Jora,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Life Sciences,1,17803,141258,4,Male,85,3,2,Manufacturing Director,2,Married,4855,7653,1,Y,No,11,3,1,80,2,7,2,3,5,2,1,4,Jora,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Medical,1,17806,141261,4,Male,85,3,2,Manufacturing Director,2,Married,4855,7653,4,Y,No,11,3,1,80,2,7,2,3,5,2,1,4,Jora,0,1
41,Current employee,Travel_Rarely,1283,Research & Development,5,5,Life Sciences,1,17807,141262,4,Male,85,3,2,Manufacturing Director,2,Married,4855,7653,1,Y,No,11,3,1,80,2,7,2,3,5,2,1,4,Jora,0,1
41,Current employee,Travel_Rarely,447,Research & Development,10,5,Medical,1,18351,141806,2,Male,76,3,2,Manufacturing Director,1,Married,5377,3835,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,GlassDoor,0,1
41,Current employee,Travel_Frequently,1200,Research & Development,4,3,Life Sciences,1,18538,141993,1,Female,81,3,2,Manufacturing Director,3,Single,5042,3140,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,Seek,0,2
41,Current employee,Travel_Rarely,582,Research & Development,12,3,Medical,1,18577,142032,4,Female,87,2,3,Manufacturing Director,3,Married,7756,14199,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,Company Website,0,1
41,Current employee,Travel_Rarely,642,Research & Development,12,3,Medical,1,18802,142257,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5,Company Website,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,19128,142583,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,GlassDoor,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Other,1,19131,142586,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,7,Y,Yes,16,4,4,80,0,21,2,3,2,0,0,2,GlassDoor,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,19132,142587,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,GlassDoor,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Other,1,19133,142588,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,7,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,GlassDoor,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,19136,142591,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,GlassDoor,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Other,1,19139,142594,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,7,Y,Yes,16,4,4,80,0,21,2,3,2,0,0,2,GlassDoor,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,19140,142595,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,GlassDoor,0,1
41,Current employee,Travel_Rarely,1206,Sales,23,2,Other,1,19141,142596,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,7,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2,GlassDoor,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,19477,142932,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,5,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,Adzuna,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,19480,142935,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,Adzuna,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,19481,142936,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,5,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,Adzuna,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,19482,142937,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,Adzuna,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,19485,142940,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,5,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,Adzuna,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,19488,142943,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,Adzuna,0,1
41,Current employee,Travel_Rarely,918,Sales,6,3,Marketing,1,19489,142944,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,5,Y,No,12,3,2,80,0,10,3,3,10,8,8,7,Adzuna,0,1
41,Current employee,Non-Travel,552,Human Resources,4,3,Human Resources,1,19634,143089,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,Seek,0,0
41,Current employee,Non-Travel,552,Human Resources,4,3,Life Sciences,1,19636,143091,3,Male,60,1,2,Human Resources,2,Married,6430,20794,0,Y,No,19,4,2,80,1,10,4,3,3,2,1,2,Seek,0,0
41,Current employee,Non-Travel,552,Human Resources,4,3,Human Resources,1,19640,143095,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,Seek,0,0
41,Current employee,Non-Travel,552,Human Resources,4,3,Life Sciences,1,19641,143096,3,Male,60,1,2,Human Resources,2,Married,6430,20794,0,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,Seek,0,0
41,Current employee,Non-Travel,552,Human Resources,4,3,Human Resources,1,19642,143097,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,Seek,0,0
41,Current employee,Non-Travel,552,Human Resources,4,3,Life Sciences,1,19644,143099,3,Male,60,1,2,Human Resources,2,Married,6430,20794,0,Y,No,19,4,2,80,1,10,4,3,3,2,1,2,Seek,0,0
41,Current employee,Non-Travel,552,Human Resources,4,3,Human Resources,1,19648,143103,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,Seek,0,0
41,Current employee,Non-Travel,552,Human Resources,4,3,Life Sciences,1,19649,143104,3,Male,60,1,2,Human Resources,2,Married,6430,20794,0,Y,No,19,3,2,80,1,10,4,3,3,2,1,2,Seek,0,0
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,20235,143690,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,3,2,80,2,5,2,3,5,3,0,4,GlassDoor,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Medical,1,20238,143693,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,3,2,80,2,5,2,3,5,3,0,4,GlassDoor,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,20239,143694,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,GlassDoor,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Medical,1,20240,143695,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,GlassDoor,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,20243,143698,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,3,2,80,2,5,2,3,5,3,0,4,GlassDoor,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Medical,1,20246,143701,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,3,2,80,2,5,2,3,5,3,0,4,GlassDoor,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,20247,143702,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,GlassDoor,0,1
41,Current employee,Travel_Rarely,548,Research & Development,9,4,Medical,1,20248,143703,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4,GlassDoor,0,1
41,Current employee,Non-Travel,509,Research & Development,2,4,Other,1,20412,143867,4,Male,93,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,GlassDoor,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Life Sciences,1,20414,143869,4,Male,93,3,5,Research Director,4,Divorced,19328,14218,1,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,GlassDoor,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Other,1,20415,143870,4,Male,93,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,GlassDoor,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Life Sciences,1,20416,143871,4,Male,93,3,5,Research Director,4,Divorced,19328,14218,1,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,GlassDoor,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Other,1,20420,143875,4,Male,93,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,GlassDoor,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Life Sciences,1,20422,143877,4,Male,93,3,5,Research Director,4,Divorced,19328,14218,1,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,GlassDoor,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Other,1,20423,143878,4,Male,93,3,5,Research Director,4,Divorced,19328,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,GlassDoor,0,0
41,Current employee,Non-Travel,509,Research & Development,2,4,Life Sciences,1,20424,143879,4,Male,93,3,5,Research Director,4,Divorced,19328,14218,1,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2,GlassDoor,0,0
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,20685,144140,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,0,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,Indeed,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,20689,144144,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,Indeed,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,20690,144145,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,0,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,Indeed,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,20691,144146,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,Indeed,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,20693,144148,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,0,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,Indeed,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,20697,144152,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,Indeed,0,1
41,Current employee,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,20698,144153,2,Male,85,4,2,Healthcare Representative,2,Single,6870,15530,0,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,Indeed,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,20699,144154,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Adzuna,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,20701,144156,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,5,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Adzuna,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,20705,144160,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Adzuna,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,20706,144161,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,5,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Adzuna,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,20707,144162,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Adzuna,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,20709,144164,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,5,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Adzuna,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Marketing,1,20713,144168,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Adzuna,0,1
41,Current employee,Travel_Rarely,796,Sales,4,1,Life Sciences,1,20714,144169,3,Female,81,3,3,Sales Executive,3,Divorced,10447,26458,5,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,Adzuna,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Marketing,1,21672,145127,3,Female,31,3,2,Sales Executive,2,Married,4393,26841,5,Y,No,21,3,3,80,1,14,3,3,5,4,1,4,LinkedIn,0,1
41,Current employee,Travel_Rarely,337,Sales,8,3,Medical,1,21674,145129,3,Female,31,3,2,Sales Executive,2,Married,4393,26841,6,Y,No,21,3,3,80,1,14,3,3,5,4,1,4,LinkedIn,0,1
