Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,Application ID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,Resigned,TravelFrequency,MaritalStatusNum,OvertimeFlag,DepartmentCode,EducationFieldCode,GenderCode,JobRoleCode,Over18Code,EmployeeSourceCode,UniqueCount,durCode,Duration At Company
41,Voluntary Resignation,Non-Travel,906,Research & Development,3,2,Life Sciences,1,18404,141859,4,Female,87,1,2,Manufacturing Director,1,Divorced,4877,20460,1,Y,Yes,12,3,4,80,1,5,2,4,5,2,0,3,Seek,1,0,2,1,2,0,1,4,1,8,1,3-5,2
41,Voluntary Resignation,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,21401,144856,4,Male,95,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,3,1,80,0,1,2,3,1,0,0,0,Adzuna,1,1,0,1,2,4,0,6,1,0,1,0-2,0
41,Voluntary Resignation,Travel_Rarely,1360,Research & Development,12,3,Medical,1,21403,144858,4,Male,95,3,1,Research Scientist,2,Single,2472,26092,3,Y,Yes,23,3,1,80,0,1,2,3,1,0,0,0,Adzuna,1,1,0,1,2,3,0,6,1,0,1,0-2,0
41,Voluntary Resignation,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,21406,144861,4,Male,95,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,Adzuna,1,1,0,1,2,4,0,6,1,0,1,0-2,0
41,Voluntary Resignation,Travel_Rarely,1360,Research & Development,12,3,Medical,1,21407,144862,4,Male,95,3,1,Research Scientist,2,Single,2472,26092,3,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,Adzuna,1,1,0,1,2,3,0,6,1,0,1,0-2,0
41,Voluntary Resignation,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,21409,144864,4,Male,95,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,3,1,80,0,1,2,3,1,0,0,0,Adzuna,1,1,0,1,2,4,0,6,1,0,1,0-2,0
41,Voluntary Resignation,Travel_Rarely,1360,Research & Development,12,3,Medical,1,21411,144866,4,Male,95,3,1,Research Scientist,2,Single,2472,26092,3,Y,Yes,23,3,1,80,0,1,2,3,1,0,0,0,Adzuna,1,1,0,1,2,3,0,6,1,0,1,0-2,0
41,Voluntary Resignation,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,21414,144869,4,Male,95,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,Adzuna,1,1,0,1,2,4,0,6,1,0,1,0-2,0
41,Voluntary Resignation,Travel_Rarely,1360,Research & Development,12,3,Medical,1,21415,144870,4,Male,95,3,1,Research Scientist,2,Single,2472,26092,3,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,Adzuna,1,1,0,1,2,3,0,6,1,0,1,0-2,0
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,118,123573,1,Female,37,4,1,Laboratory Technician,1,Married,2670,9964,4,Y,Yes,20,3,1,80,3,12,3,2,1,0,0,0,Seek,0,1,1,1,1,1,1,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Medical,1,120,123575,1,Female,37,4,1,Laboratory Technician,1,Married,2670,9964,1,Y,Yes,20,3,1,80,3,12,3,2,1,0,0,0,Seek,0,1,1,1,1,3,1,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,121,123576,1,Female,37,4,1,Laboratory Technician,1,Married,2670,9964,4,Y,Yes,20,4,1,80,3,12,3,2,1,0,0,0,Seek,0,1,1,1,1,1,1,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Medical,1,122,123577,1,Female,37,4,1,Laboratory Technician,1,Married,2670,9964,1,Y,Yes,20,4,1,80,3,12,3,2,1,0,0,0,Seek,0,1,1,1,1,3,1,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,131,123586,1,Female,37,4,1,Laboratory Technician,1,Married,2670,9964,4,Y,Yes,20,3,1,80,3,12,3,2,1,0,0,0,Seek,0,1,1,1,1,1,1,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,334,Sales,2,4,Life Sciences,1,132,123587,3,Female,81,4,1,Laboratory Technician,1,Married,2670,9964,2,Y,Yes,20,3,4,80,1,13,3,1,7,7,4,5,LinkedIn,0,1,1,1,0,0,1,2,1,5,1,6-10,3
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Medical,1,135,123590,1,Female,37,4,1,Laboratory Technician,1,Married,2670,9964,1,Y,Yes,20,3,1,80,3,12,3,2,1,0,0,0,Seek,0,1,1,1,1,3,1,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,136,123591,1,Female,37,4,1,Laboratory Technician,1,Married,2670,9964,4,Y,Yes,20,4,1,80,3,12,3,2,1,0,0,0,Seek,0,1,1,1,1,1,1,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,427,Human Resources,10,4,Medical,1,137,123592,1,Female,37,4,1,Laboratory Technician,1,Married,2670,9964,1,Y,Yes,20,4,1,80,3,12,3,2,1,0,0,0,Seek,0,1,1,1,1,3,1,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,141,123596,1,Male,37,3,1,Laboratory Technician,3,Divorced,2693,13335,1,Y,No,22,3,2,80,1,1,2,3,1,0,0,0,Seek,0,1,2,0,1,1,0,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Life Sciences,1,142,123597,1,Male,37,3,1,Laboratory Technician,3,Divorced,2693,13335,1,Y,No,22,3,2,80,1,1,2,3,1,0,0,0,Seek,0,1,2,0,1,0,0,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,146,123601,1,Male,37,3,1,Laboratory Technician,3,Divorced,2693,13335,1,Y,No,22,4,2,80,1,1,2,3,1,0,0,0,Seek,0,1,2,0,1,1,0,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Life Sciences,1,147,123602,1,Male,37,3,1,Laboratory Technician,3,Divorced,2693,13335,1,Y,No,22,4,2,80,1,1,2,3,1,0,0,0,Seek,0,1,2,0,1,0,0,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,154,123609,1,Male,37,3,1,Laboratory Technician,3,Divorced,2693,13335,1,Y,No,22,3,2,80,1,1,2,3,1,0,0,0,Seek,0,1,2,0,1,1,0,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Life Sciences,1,157,123612,1,Male,37,3,1,Laboratory Technician,3,Divorced,2693,13335,1,Y,No,22,3,2,80,1,1,2,3,1,0,0,0,Seek,0,1,2,0,1,0,0,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,161,123616,1,Male,37,3,1,Laboratory Technician,3,Divorced,2693,13335,1,Y,No,22,4,2,80,1,1,2,3,1,0,0,0,Seek,0,1,2,0,1,1,0,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,314,Human Resources,1,3,Life Sciences,1,162,123617,1,Male,37,3,1,Laboratory Technician,3,Divorced,2693,13335,1,Y,No,22,4,2,80,1,1,2,3,1,0,0,0,Seek,0,1,2,0,1,0,0,2,1,8,1,0-2,0
41,Current employee,Travel_Rarely,167,Research & Development,3,3,Life Sciences,1,188,123643,1,Male,37,2,3,Manufacturing Director,3,Single,9526,8787,2,Y,No,14,3,3,80,0,7,2,4,1,0,0,0,Indeed,0,1,0,0,2,0,0,4,1,3,1,0-2,0
41,Current employee,Travel_Rarely,334,Sales,2,4,Life Sciences,1,369,123824,1,Male,80,4,1,Research Scientist,2,Divorced,3298,15053,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4,Jora,0,1,2,0,0,0,0,6,1,4,1,21-40,4
41,Current employee,Non-Travel,552,Human Resources,4,3,Human Resources,1,400,123855,1,Female,38,2,4,Manager,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,GlassDoor,0,0,1,0,1,1,1,3,1,2,1,21-40,4
41,Current employee,Non-Travel,552,Human Resources,4,3,Life Sciences,1,402,123857,1,Female,38,2,4,Manager,4,Married,15427,22021,1,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,GlassDoor,0,0,1,0,1,0,1,3,1,2,1,21-40,4
41,Current employee,Non-Travel,552,Human Resources,4,3,Human Resources,1,403,123858,1,Female,38,2,4,Manager,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,GlassDoor,0,0,1,0,1,1,1,3,1,2,1,21-40,4
41,Current employee,Non-Travel,552,Human Resources,4,3,Life Sciences,1,404,123859,1,Female,38,2,4,Manager,4,Married,15427,22021,1,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,GlassDoor,0,0,1,0,1,0,1,3,1,2,1,21-40,4
41,Current employee,Non-Travel,552,Human Resources,4,3,Human Resources,1,410,123865,1,Female,38,2,4,Manager,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,GlassDoor,0,0,1,0,1,1,1,3,1,2,1,21-40,4
41,Current employee,Non-Travel,552,Human Resources,4,3,Life Sciences,1,412,123867,1,Female,38,2,4,Manager,4,Married,15427,22021,1,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,GlassDoor,0,0,1,0,1,0,1,3,1,2,1,21-40,4
41,Current employee,Non-Travel,552,Human Resources,4,3,Human Resources,1,413,123868,1,Female,38,2,4,Manager,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,GlassDoor,0,0,1,0,1,1,1,3,1,2,1,21-40,4
41,Current employee,Non-Travel,552,Human Resources,4,3,Life Sciences,1,414,123869,1,Female,38,2,4,Manager,4,Married,15427,22021,1,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,GlassDoor,0,0,1,0,1,0,1,3,1,2,1,21-40,4
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,1496,124951,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website,0,1,2,0,0,0,0,8,1,1,1,0-2,0
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,1498,124953,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,9,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website,0,1,2,0,0,3,0,8,1,1,1,0-2,0
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,1501,124956,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website,0,1,2,0,0,0,0,8,1,1,1,0-2,0
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,1502,124957,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,9,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website,0,1,2,0,0,3,0,8,1,1,1,0-2,0
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,1503,124958,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website,0,1,2,0,0,0,0,8,1,1,1,0-2,0
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,1505,124960,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,9,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website,0,1,2,0,0,3,0,8,1,1,1,0-2,0
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,1508,124963,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website,0,1,2,0,0,0,0,8,1,1,1,0-2,0
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,1509,124964,1,Male,41,3,1,Sales Representative,1,Divorced,2322,9518,9,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,Company Website,0,1,2,0,0,3,0,8,1,1,1,0-2,0
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,1585,125040,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek,0,2,2,1,2,0,1,7,1,8,1,11-20,4
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,1587,125042,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,6,Y,Yes,12,4,2,80,3,11,4,2,11,8,2,7,Seek,0,2,2,1,2,3,1,7,1,8,1,11-20,4
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,1590,125045,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek,0,2,2,1,2,0,1,7,1,8,1,11-20,4
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,1591,125046,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,6,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek,0,2,2,1,2,3,1,7,1,8,1,11-20,4
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,1592,125047,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek,0,2,2,1,2,0,1,7,1,8,1,11-20,4
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,1594,125049,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,6,Y,Yes,12,4,2,80,3,11,4,2,11,8,2,7,Seek,0,2,2,1,2,3,1,7,1,8,1,11-20,4
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,1597,125052,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek,0,2,2,1,2,0,1,7,1,8,1,11-20,4
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,1598,125053,1,Female,42,2,2,Sales Executive,2,Divorced,5209,19760,6,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,Seek,0,2,2,1,2,3,1,7,1,8,1,11-20,4
41,Current employee,Travel_Rarely,933,Research & Development,9,4,Medical,1,1602,125057,1,Male,42,2,3,Healthcare Representative,1,Married,10673,3142,0,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Seek,0,1,1,1,2,3,0,0,1,8,1,6-10,4
41,Current employee,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,1603,125058,1,Male,42,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Seek,0,1,1,1,2,0,0,0,1,8,1,6-10,4
41,Current employee,Travel_Rarely,933,Research & Development,9,4,Medical,1,1604,125059,1,Male,42,2,3,Healthcare Representative,1,Married,10673,3142,0,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Seek,0,1,1,1,2,3,0,0,1,8,1,6-10,4
41,Current employee,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,1607,125062,1,Male,42,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Seek,0,1,1,1,2,0,0,0,1,8,1,6-10,4
41,Current employee,Travel_Rarely,933,Research & Development,9,4,Medical,1,1609,125064,1,Male,42,2,3,Healthcare Representative,1,Married,10673,3142,0,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Seek,0,1,1,1,2,3,0,0,1,8,1,6-10,4
41,Current employee,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,1610,125065,1,Male,42,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Seek,0,1,1,1,2,0,0,0,1,8,1,6-10,4
41,Current employee,Travel_Rarely,933,Research & Development,9,4,Medical,1,1611,125066,1,Male,42,2,3,Healthcare Representative,1,Married,10673,3142,0,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Seek,0,1,1,1,2,3,0,0,1,8,1,6-10,4
41,Current employee,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,1661,125116,1,Male,42,3,2,Sales Executive,3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,Indeed,0,1,1,0,2,0,0,7,1,3,1,3-5,2
41,Current employee,Travel_Rarely,465,Research & Development,14,3,Medical,1,1663,125118,1,Male,42,3,2,Sales Executive,3,Married,4221,8863,7,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,Indeed,0,1,1,0,2,3,0,7,1,3,1,3-5,2
41,Current employee,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,1666,125121,1,Male,42,3,2,Sales Executive,3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,Indeed,0,1,1,0,2,0,0,7,1,3,1,3-5,2
41,Current employee,Travel_Rarely,465,Research & Development,14,3,Medical,1,1667,125122,1,Male,42,3,2,Sales Executive,3,Married,4221,8863,7,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,Indeed,0,1,1,0,2,3,0,7,1,3,1,3-5,2
41,Current employee,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,1669,125124,1,Male,42,3,2,Sales Executive,3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,Indeed,0,1,1,0,2,0,0,7,1,3,1,3-5,2
41,Current employee,Travel_Rarely,465,Research & Development,14,3,Medical,1,1671,125126,1,Male,42,3,2,Sales Executive,3,Married,4221,8863,7,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,Indeed,0,1,1,0,2,3,0,7,1,3,1,3-5,2
41,Current employee,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,1560,125129,1,Male,42,3,2,Sales Executive,3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,Indeed,0,1,1,0,2,0,0,7,1,3,1,3-5,2
41,Current employee,Travel_Rarely,465,Research & Development,14,3,Medical,1,1675,125130,1,Male,42,3,2,Sales Executive,3,Married,4221,8863,7,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,Indeed,0,1,1,0,2,3,0,7,1,3,1,3-5,2
41,Current employee,Travel_Rarely,896,Sales,6,3,Life Sciences,1,1969,125424,1,Female,42,3,3,Sales Executive,4,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,Seek,0,1,1,0,0,0,1,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,896,Sales,6,3,Marketing,1,1970,125425,1,Female,42,3,3,Sales Executive,4,Married,9738,22952,5,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,Seek,0,1,1,0,0,2,1,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,896,Sales,6,3,Life Sciences,1,1974,125429,1,Female,42,3,3,Sales Executive,4,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,Seek,0,1,1,0,0,0,1,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,896,Sales,6,3,Marketing,1,1975,125430,1,Female,42,3,3,Sales Executive,4,Married,9738,22952,5,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,Seek,0,1,1,0,0,2,1,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,896,Sales,6,3,Life Sciences,1,1977,125432,1,Female,42,3,3,Sales Executive,4,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,Seek,0,1,1,0,0,0,1,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,896,Sales,6,3,Marketing,1,1978,125433,1,Female,42,3,3,Sales Executive,4,Married,9738,22952,5,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,Seek,0,1,1,0,0,2,1,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,896,Sales,6,3,Life Sciences,1,1982,125437,1,Female,42,3,3,Sales Executive,4,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,Seek,0,1,1,0,0,0,1,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,896,Sales,6,3,Marketing,1,1983,125438,1,Female,42,3,3,Sales Executive,4,Married,9738,22952,5,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,Seek,0,1,1,0,0,2,1,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,2113,125568,1,Female,43,3,3,Healthcare Representative,4,Married,10312,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,Seek,0,1,1,0,2,0,1,0,1,8,1,21-40,4
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Medical,1,2114,125569,1,Female,43,3,3,Healthcare Representative,4,Married,10312,3465,0,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,Seek,0,1,1,0,2,3,1,0,1,8,1,21-40,4
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,2116,125571,1,Female,43,3,3,Healthcare Representative,4,Married,10312,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,Seek,0,1,1,0,2,0,1,0,1,8,1,21-40,4
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Medical,1,2117,125572,1,Female,43,3,3,Healthcare Representative,4,Married,10312,3465,0,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,Seek,0,1,1,0,2,3,1,0,1,8,1,21-40,4
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,2121,125576,1,Female,43,3,3,Healthcare Representative,4,Married,10312,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,Seek,0,1,1,0,2,0,1,0,1,8,1,21-40,4
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Medical,1,2122,125577,1,Female,43,3,4,Manager,1,Divorced,17924,4544,1,Y,No,11,3,2,80,1,9,3,3,4,2,1,3,Seek,0,1,2,0,2,3,1,3,1,8,1,3-5,1
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,2124,125579,1,Female,43,3,3,Healthcare Representative,4,Married,10312,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,Seek,0,1,1,0,2,0,1,0,1,8,1,21-40,4
41,Current employee,Travel_Rarely,1411,Research & Development,19,2,Medical,1,2125,125580,1,Female,43,3,3,Healthcare Representative,4,Married,10312,3465,0,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,Seek,0,1,1,0,2,3,1,0,1,8,1,21-40,4
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,2224,125679,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,Seek,0,1,2,1,0,0,0,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,2227,125682,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,6,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,Seek,0,1,2,1,0,3,0,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,2228,125683,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,Seek,0,1,2,1,0,0,0,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,2229,125684,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,6,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,Seek,0,1,2,1,0,3,0,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,2232,125687,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,Seek,0,1,2,1,0,0,0,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,2235,125690,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,6,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,Seek,0,1,2,1,0,3,0,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,802,Sales,9,1,Life Sciences,1,2236,125691,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,Seek,0,1,2,1,0,0,0,7,1,8,1,6-10,4
41,Current employee,Travel_Rarely,802,Sales,9,1,Medical,1,2237,125692,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,6,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,Seek,0,1,2,1,0,3,0,7,1,8,1,6-10,4
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,2445,125900,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,Seek,0,2,2,0,2,0,0,3,1,8,1,6-10,3
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,2447,125902,4,Male,91,2,4,Manager,1,Divorced,17181,12888,1,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,Seek,0,2,2,0,2,3,0,3,1,8,1,6-10,3
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,2451,125906,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,Seek,0,2,2,0,2,0,0,3,1,8,1,6-10,3
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,2452,125907,4,Male,91,2,4,Manager,1,Divorced,17181,12888,1,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,Seek,0,2,2,0,2,3,0,3,1,8,1,6-10,3
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,2453,125908,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,Seek,0,2,2,0,2,0,0,3,1,8,1,6-10,3
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,2455,125910,4,Male,91,2,4,Manager,1,Divorced,17181,12888,1,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,Seek,0,2,2,0,2,3,0,3,1,8,1,6-10,3
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,2459,125914,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,Seek,0,2,2,0,2,0,0,3,1,8,1,6-10,3
41,Current employee,Travel_Frequently,857,Research & Development,10,3,Medical,1,2460,125915,4,Male,91,2,4,Manager,1,Divorced,17181,12888,1,Y,No,13,3,2,80,1,21,2,2,7,6,7,7,Seek,0,2,2,0,2,3,0,3,1,8,1,6-10,3
41,Current employee,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,2461,125916,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,Y,No,21,3,4,80,1,7,2,3,5,0,1,4,LinkedIn,0,1,1,0,2,0,0,2,1,5,1,3-5,2
